race_id,race_name,feature,指标中文,玩家均值,全体均值,ratio,diff
1,苏联,dmg_per_min,每分钟伤害输出,663.9725143145596,598.140705739123,1.1100607397954771,65.83180857543664
1,苏联,dmg_per_kill,每击杀伤害,254.39561360168003,218.31284856746458,1.1652800798074185,36.08276503421544
1,苏联,dmg_per_death,每阵亡伤害,197.45314493454202,181.26412136443665,1.0893117923626865,16.189023570105377
1,苏联,dmg_per_fuel,燃料输出效率,38.51180919999882,53.724564172537306,0.7168380012598617,-15.212754972538484
1,苏联,manearn_per_min,每分钟人力获取,236.366524188787,241.34059248229164,0.9793898397184485,-4.974068293504644
1,苏联,gt_min,对局时长(分钟),28.843421052631584,24.10447953216374,1.1966000350326773,4.738941520467844
1,苏联,bprod,建筑生产数量,17.0,18.88608187134503,0.9001337660085709,-1.8860818713450307
1,苏联,cabil,指挥官技能使用,5.657894736842105,3.778713450292398,1.4973071685031571,1.8791812865497075
1,苏联,munearn_per_min,每分钟弹药获取,38.47622810530883,36.98781145352428,1.0402407331846266,1.4884166517845472
1,苏联,dmg_per_man,人力输出效率,2.920098479257543,2.578383013147785,1.1325309173878628,0.34171546610975767
1,苏联,cap_pressure_per_min,每分钟控图压力,0.7007380547072929,1.0294715333197206,0.6806774466581256,-0.32873347861242774
1,苏联,fuelearn_per_min,每分钟燃料获取,23.370816660053404,23.072194901638124,1.0129429280434032,0.2986217584152797
